Equipment_ID,Equipment_Type,Failure_Probability_%,Days_to_Failure,Alert_Level,Component,Problem_Detected,Recommended_Action,Issue_Severity
HEMM-G002,Drill Rig,0.2,111,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-G002,Drill Rig,0.2,111,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-G002,Drill Rig,0.2,111,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,0.2,111,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,0.2,111,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,0.2,111,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.2,111,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.2,111,OK,Maintenance,36 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-DR01,Dumper,0.0,103,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR01,Dumper,0.0,103,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-DR01,Dumper,0.0,103,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-DR01,Dumper,0.0,103,OK,Maintenance,83 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-DR01,Dumper,0.0,103,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR01,Dumper,0.0,103,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B001,Excavator,98.4,2,CRITICAL,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-B001,Excavator,98.4,2,CRITICAL,Brakes,Life < 10%,REPLACE BRAKE PADS IMMEDIATELY,CRITICAL
HEMM-B001,Excavator,98.4,2,CRITICAL,Brakes,Replacement flag set,REPLACE BRAKE SYSTEM,CRITICAL
HEMM-B001,Excavator,98.4,2,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B001,Excavator,98.4,2,CRITICAL,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-B001,Excavator,98.4,2,CRITICAL,Drivetrain,Vibration above normal,"Inspect bearings, mounts, driveshaft",HIGH
HEMM-B001,Excavator,98.4,2,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B001,Excavator,98.4,2,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B001,Excavator,98.4,2,CRITICAL,Maintenance,55 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B001,Excavator,98.4,2,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B001,Excavator,98.4,2,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-SC01,Wheel Loader,0.0,93,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-SC01,Wheel Loader,0.0,93,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-SC01,Wheel Loader,0.0,93,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-SC01,Wheel Loader,0.0,93,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-SC01,Wheel Loader,0.0,93,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,0.9,122,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-G001,Drill Rig,0.9,122,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-G001,Drill Rig,0.9,122,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-G001,Drill Rig,0.9,122,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,0.9,122,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,0.9,122,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,0.9,122,OK,Maintenance,152 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,0.9,122,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,0.9,122,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,0.0,109,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-L002,Scraper,0.0,109,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,0.0,109,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,0.0,109,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,0.0,109,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L002,Scraper,0.0,109,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,0.0,109,OK,Maintenance,45 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-D005,Dozer,0.5,106,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D005,Dozer,0.5,106,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-D005,Dozer,0.5,106,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D005,Dozer,0.5,106,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D005,Dozer,0.5,106,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D005,Dozer,0.5,106,OK,Maintenance,86 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D005,Dozer,0.5,106,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D005,Dozer,0.5,106,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E002,Grader,0.6,80,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E002,Grader,0.6,80,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-E002,Grader,0.6,80,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E002,Grader,0.6,80,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-E002,Grader,0.6,80,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E002,Grader,0.6,80,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E002,Grader,0.6,80,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E002,Grader,0.6,80,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D002,Dozer,0.0,102,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D002,Dozer,0.0,102,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D002,Dozer,0.0,102,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D002,Dozer,0.0,102,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D002,Dozer,0.0,102,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D002,Dozer,0.0,102,OK,Maintenance,31 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-D005,Dozer,0.0,106,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D005,Dozer,0.0,106,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D005,Dozer,0.0,106,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-D005,Dozer,0.0,106,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D005,Dozer,0.0,106,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D005,Dozer,0.0,106,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D005,Dozer,0.0,106,OK,Maintenance,71 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D005,Dozer,0.0,106,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D005,Dozer,0.0,106,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,5.3,114,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D004,Dozer,5.3,114,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-D004,Dozer,5.3,114,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,5.3,114,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,5.3,114,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,5.3,114,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,5.3,114,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,5.3,114,OK,Maintenance,37 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-D005,Dozer,0.9,93,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D005,Dozer,0.9,93,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D005,Dozer,0.9,93,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D005,Dozer,0.9,93,OK,Maintenance,107 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D005,Dozer,0.9,93,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D005,Dozer,0.9,93,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E002,Grader,0.1,122,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E002,Grader,0.1,122,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E002,Grader,0.1,122,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E002,Grader,0.1,122,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E002,Grader,0.1,122,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E002,Grader,0.1,122,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E002,Grader,0.1,122,OK,Maintenance,44 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-DR01,Dumper,99.2,5,CRITICAL,Brakes,Life < 10%,REPLACE BRAKE PADS IMMEDIATELY,CRITICAL
HEMM-DR01,Dumper,99.2,5,CRITICAL,Brakes,Replacement flag set,REPLACE BRAKE SYSTEM,CRITICAL
HEMM-DR01,Dumper,99.2,5,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR01,Dumper,99.2,5,CRITICAL,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-DR01,Dumper,99.2,5,CRITICAL,Drivetrain,Vibration above normal,"Inspect bearings, mounts, driveshaft",HIGH
HEMM-DR01,Dumper,99.2,5,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-DR01,Dumper,99.2,5,CRITICAL,Maintenance,179 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-DR01,Dumper,99.2,5,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR01,Dumper,99.2,5,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,0.1,110,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E003,Grader,0.1,110,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,0.1,110,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,0.1,110,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,0.1,110,OK,Maintenance,95 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E003,Grader,0.1,110,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,0.1,110,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,0.3,108,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E003,Grader,0.3,108,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,0.3,108,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,0.3,108,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,0.3,108,OK,Maintenance,142 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E003,Grader,0.3,108,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,0.3,108,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E002,Grader,0.0,127,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E002,Grader,0.0,127,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E002,Grader,0.0,127,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E002,Grader,0.0,127,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E002,Grader,0.0,127,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E002,Grader,0.0,127,OK,Maintenance,43 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-L002,Scraper,0.1,88,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,0.1,88,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,0.1,88,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,0.1,88,OK,Maintenance,113 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L002,Scraper,0.1,88,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L002,Scraper,0.1,88,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B001,Excavator,0.0,79,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B001,Excavator,0.0,79,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B001,Excavator,0.0,79,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B001,Excavator,0.0,79,OK,Maintenance,63 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B001,Excavator,0.0,79,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B001,Excavator,0.0,79,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B003,Excavator,3.1,120,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,3.1,120,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,3.1,120,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B003,Excavator,3.1,120,OK,Maintenance,149 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B003,Excavator,3.1,120,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,3.1,120,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D002,Dozer,1.5,117,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D002,Dozer,1.5,117,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D002,Dozer,1.5,117,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-D002,Dozer,1.5,117,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D002,Dozer,1.5,117,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D002,Dozer,1.5,117,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D002,Dozer,1.5,117,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D002,Dozer,1.5,117,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E002,Grader,1.7,122,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-E002,Grader,1.7,122,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-E002,Grader,1.7,122,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E002,Grader,1.7,122,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E002,Grader,1.7,122,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E002,Grader,1.7,122,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E002,Grader,1.7,122,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E002,Grader,1.7,122,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E002,Grader,1.7,122,OK,Maintenance,35 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-D004,Dozer,0.0,110,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,0.0,110,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D004,Dozer,0.0,110,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,0.0,110,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,0.0,110,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,0.0,110,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,0.0,110,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,0.0,110,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B002,Excavator,0.0,92,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-B002,Excavator,0.0,92,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-B002,Excavator,0.0,92,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-B002,Excavator,0.0,92,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B002,Excavator,0.0,92,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B002,Excavator,0.0,92,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B002,Excavator,0.0,92,OK,Maintenance,162 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B002,Excavator,0.0,92,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.0,92,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E001,Grader,2.0,116,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E001,Grader,2.0,116,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E001,Grader,2.0,116,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E001,Grader,2.0,116,OK,Maintenance,157 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E001,Grader,2.0,116,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E001,Grader,2.0,116,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B003,Excavator,18.0,116,MONITOR,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-B003,Excavator,18.0,116,MONITOR,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-B003,Excavator,18.0,116,MONITOR,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-B003,Excavator,18.0,116,MONITOR,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-B003,Excavator,18.0,116,MONITOR,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,18.0,116,MONITOR,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-B003,Excavator,18.0,116,MONITOR,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,18.0,116,MONITOR,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B003,Excavator,18.0,116,MONITOR,Maintenance,97 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B003,Excavator,18.0,116,MONITOR,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,18.0,116,MONITOR,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E001,Grader,0.5,125,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-E001,Grader,0.5,125,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-E001,Grader,0.5,125,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E001,Grader,0.5,125,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E001,Grader,0.5,125,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E001,Grader,0.5,125,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E001,Grader,0.5,125,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E001,Grader,0.5,125,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E001,Grader,0.5,125,OK,Maintenance,41 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-E003,Grader,3.6,68,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,3.6,68,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,3.6,68,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,3.6,68,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,3.6,68,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.6,81,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-L001,Scraper,0.6,81,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-L001,Scraper,0.6,81,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-L001,Scraper,0.6,81,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,0.6,81,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,0.6,81,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,0.6,81,OK,Maintenance,125 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,0.6,81,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
