Device_ID,Device_Type,Date,Device_Type_enc,Location_enc,Shift_enc,Operating_System_enc,Maintenance_Priority_enc,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,CPU_RAM_Avg,Temp_Fan_Ratio,Resource_Pressure,Overdue_Maintenance,Critical_Temp,High_Error,Age_Maint_Score,Year,Month,Day_of_Week,Failure_Type,Failure_Component,Maintenance_Priority,Days_to_Next_Failure,Failure
IT-SRV-004,Server,2022-12-06,3,0,0,7,2,7.8,47.8,48.9,67.5,35.9,7.01,420.2,82.2,2,3224.0,209.6,4123,28,97.0,48.35,11.1352,54.04,0,0,0,2.18,2022,12,1,None,None,Low,63,0
IT-WRK-004,Workstation,2023-03-24,7,2,1,6,2,0.6,9.5,34.3,57.8,42.0,8.3,126.5,66.3,0,2106.0,216.1,5689,161,92.9,21.9,19.943,31.43,0,0,0,0.97,2023,3,4,None,None,Low,78,0
IT-WRK-002,Workstation,2022-01-02,7,2,1,6,0,4.8,32.1,59.5,43.3,35.8,5.25,235.6,98.4,3,2439.0,192.1,475,337,70.8,45.8,14.6781,43.68,1,0,0,16.18,2022,1,6,Power Failure,Power Supply,Critical,4,1
IT-SWT-002,Switch,2022-12-26,5,1,2,3,2,2.4,28.2,40.0,29.6,30.6,3.22,106.6,99.4,2,2473.0,219.7,4017,32,97.0,34.1,12.3736,32.16,0,0,0,0.77,2022,12,0,None,None,Low,93,0
IT-SRV-004,Server,2021-06-21,3,0,2,12,2,0.5,33.8,78.5,36.6,48.0,8.02,279.6,100.0,2,2963.0,228.6,3259,163,89.7,56.15,16.1998,48.05,0,0,0,0.82,2021,6,0,None,None,Low,155,0
IT-SRV-005,Server,2022-04-22,3,0,1,5,2,6.6,14.3,64.0,52.5,38.7,2.27,398.4,92.5,1,2978.0,208.5,7532,144,93.1,39.15,12.9953,40.67,0,0,0,9.5,2022,4,4,None,None,Low,136,0
IT-RTR-002,Router,2023-07-04,2,1,1,4,2,4.4,46.8,42.1,34.3,34.8,3.08,77.3,100.0,1,2753.0,224.4,3682,175,90.0,44.45,12.6408,41.64,0,0,0,7.7,2023,7,1,None,None,Low,149,0
IT-RTR-002,Router,2021-07-25,2,1,2,8,2,5.9,34.0,39.8,25.3,37.1,3.55,75.1,98.0,0,2734.0,221.2,2962,17,100.0,36.9,13.5699,33.13,0,0,0,1.0,2021,7,6,None,None,Low,80,0
IT-UPS-003,UPS,2021-01-31,6,3,1,8,0,1.8,46.0,65.3,6.7,53.9,1.09,485.7,100.0,22,2031.0,231.0,4176,45,67.0,55.65,26.5387,40.0,0,0,1,0.81,2021,1,6,Server Crash,CPU/RAM,Critical,1,1
IT-UPS-001,UPS,2021-12-23,6,3,0,8,2,5.0,9.2,18.2,6.4,26.1,1.15,487.2,79.4,0,2008.0,221.6,7118,93,99.7,13.7,12.998,11.06,0,0,0,4.65,2021,12,3,None,None,Low,150,0
IT-WRK-001,Workstation,2022-10-19,7,2,1,10,3,1.8,51.4,63.1,61.2,35.7,8.98,149.3,78.3,2,2331.0,215.2,5195,338,72.2,57.25,15.3153,57.85,1,0,0,6.08,2022,10,2,None,None,Medium,108,0
IT-FRW-001,Firewall,2022-03-20,0,1,2,0,3,0.8,55.6,36.5,19.0,33.6,0.41,119.7,95.6,2,2515.0,222.0,5280,334,72.6,46.05,13.3598,38.89,1,0,0,2.67,2022,3,6,None,None,Medium,90,0
IT-SRV-004,Server,2022-07-07,3,0,2,5,2,6.1,49.4,57.5,64.9,43.2,5.26,345.1,95.8,2,3030.0,217.6,2128,18,97.0,53.45,14.2574,56.48,0,0,0,1.1,2022,7,3,None,None,Low,71,0
IT-SRV-004,Server,2022-01-10,3,0,1,12,2,1.8,54.2,82.6,48.9,47.0,4.46,332.7,90.5,2,2901.0,229.3,7081,40,96.0,68.4,16.2013,61.13,0,0,0,0.72,2022,1,0,None,None,Low,180,0
IT-SWT-001,Switch,2021-06-14,5,1,1,1,3,6.7,36.1,30.1,27.9,34.8,3.22,69.6,98.1,2,2867.0,222.6,395,347,71.3,33.1,12.1381,31.84,1,0,0,23.25,2021,6,0,None,None,Medium,142,0
IT-WRK-001,Workstation,2022-07-09,7,2,2,6,3,7.8,62.8,42.1,56.3,34.2,6.4,193.5,84.4,2,2331.0,217.8,8603,226,83.4,52.45,14.6718,54.64,1,0,0,17.63,2022,7,5,None,None,Medium,63,0
IT-PRT-002,Printer,2023-08-10,1,2,2,8,2,7.5,16.9,26.3,83.7,40.7,9.26,108.8,93.3,2,1493.0,219.6,7935,126,93.4,21.6,27.2605,39.76,0,0,0,9.45,2023,8,3,None,None,Low,161,0
IT-SRV-004,Server,2021-10-04,3,0,1,11,3,1.8,30.0,69.7,68.3,32.7,2.23,368.4,98.5,1,2711.0,227.2,3958,271,80.4,49.85,12.062,53.4,1,0,0,4.88,2021,10,0,None,None,Medium,62,0
IT-UPS-003,UPS,2022-08-20,6,3,1,8,0,3.4,45.2,46.2,8.8,35.1,0.4,516.6,95.2,19,1846.0,229.8,6018,307,49.8,45.7,19.0141,34.58,1,0,1,10.44,2022,8,5,Software Crash,OS/Software,Critical,3,1
IT-FRW-001,Firewall,2023-09-15,0,1,0,13,2,6.9,36.8,37.9,27.4,39.7,0.97,86.5,94.7,0,2518.0,217.4,2858,176,91.4,37.35,15.7665,34.31,0,0,0,12.14,2023,9,4,None,None,Low,125,0
IT-RTR-002,Router,2022-07-24,2,1,0,1,0,5.1,60.3,18.3,22.4,65.6,3.82,89.3,95.0,0,1578.0,222.8,1764,248,75.7,39.3,41.5716,36.33,1,0,0,12.65,2022,7,6,Overheating,Cooling System,Critical,4,1
IT-STR-002,Storage Device,2022-09-16,4,0,1,8,2,2.6,33.3,30.3,59.4,43.4,16.78,83.6,100.0,3,1759.0,214.2,6072,8,95.5,31.8,24.6731,40.23,0,0,0,0.21,2022,9,4,None,None,Low,126,0
IT-STR-002,Storage Device,2022-07-12,4,0,2,8,3,1.5,14.4,37.6,72.6,34.7,8.32,96.7,100.0,4,1831.0,217.0,8506,294,73.6,26.0,18.9514,38.82,1,0,0,4.41,2022,7,1,None,None,Medium,76,0
IT-RTR-002,Router,2021-11-16,2,1,1,8,3,1.3,43.7,33.9,28.7,33.5,5.02,69.2,98.2,0,2439.0,220.8,1814,311,77.9,38.8,13.7351,36.26,1,0,0,4.04,2021,11,1,None,None,Medium,141,0
IT-WRK-003,Workstation,2023-03-29,7,2,2,6,3,6.1,6.3,81.6,72.7,40.7,10.96,194.3,70.9,1,2017.0,227.1,148,314,75.5,43.95,20.1785,48.81,1,0,0,19.15,2023,3,2,None,None,Medium,51,0
IT-STR-001,Storage Device,2023-01-26,4,0,1,8,3,2.9,41.2,35.1,65.8,35.6,13.5,103.1,79.2,2,1887.0,217.8,505,330,73.0,38.15,18.8659,46.75,1,0,0,9.57,2023,1,3,None,None,Medium,60,0
IT-PRT-002,Printer,2022-05-15,1,2,2,8,2,7.2,30.5,18.2,84.6,36.3,0.1,67.9,82.7,3,1723.0,214.8,3519,118,92.7,24.35,21.0679,43.04,0,0,0,8.5,2022,5,6,None,None,Low,174,0
IT-SRV-002,Server,2022-09-25,3,0,1,5,2,6.6,24.0,42.4,48.3,37.849999999999994,6.79,329.8,97.3,1,2864.0,223.4,7673,131,94.4,33.2,13.2158,36.81,0,0,0,8.65,2022,9,6,None,None,Low,44,0
IT-STR-001,Storage Device,2021-06-27,4,0,1,8,3,1.9,19.3,31.8,45.3,34.0,11.05,94.6,100.0,1,1638.0,209.2,7259,353,72.2,25.55,20.757,30.85,1,0,0,6.71,2021,6,6,None,None,Medium,67,0
IT-UPS-003,UPS,2022-09-03,6,3,1,8,3,7.2,7.2,27.6,11.5,35.0,0.85,549.2,100.0,1,1975.0,219.1,5530,250,82.5,17.4,17.7215,14.61,1,0,0,18.0,2022,9,5,None,None,Medium,66,0
IT-WRK-003,Workstation,2021-06-09,7,2,1,10,3,2.4,83.1,54.8,56.7,37.3,9.82,94.5,89.3,0,2133.0,221.0,4889,243,78.2,68.95,17.4871,66.69,1,0,0,5.83,2021,6,2,None,None,Medium,80,0
IT-PRT-002,Printer,2022-11-08,1,2,2,8,0,7.2,15.2,31.4,100.0,46.3,16.47,85.9,100.0,23,1543.0,222.4,5443,88,55.6,23.3,30.0065,45.5,0,0,1,6.34,2022,11,1,Disk Failure,Hard Disk,Critical,3,1
IT-UPS-001,UPS,2023-02-17,6,3,0,8,2,5.2,14.5,19.3,7.8,33.7,0.8,447.0,82.9,1,2179.0,214.1,854,110,96.5,16.9,15.4658,13.93,0,0,0,5.72,2023,2,4,None,None,Low,155,0
IT-WRK-004,Workstation,2021-02-13,7,2,0,6,3,7.1,38.0,72.7,72.5,33.2,11.56,202.1,85.8,4,2539.0,220.7,1035,346,68.4,55.35,13.076,58.76,1,0,0,24.57,2021,2,5,None,None,Medium,85,0
IT-WRK-001,Workstation,2023-04-21,7,2,0,9,2,1.9,45.8,43.0,63.9,45.7,12.13,174.8,81.2,5,2123.0,213.5,1339,128,88.7,44.4,21.5261,50.39,0,0,0,2.43,2023,4,4,None,None,Low,166,0
IT-RTR-001,Router,2021-10-15,2,1,2,1,3,2.8,42.5,43.7,10.1,42.9,3.64,77.0,97.9,1,2691.0,222.6,5951,357,71.8,43.1,15.942,33.14,1,0,0,10.0,2021,10,4,None,None,Medium,46,0
IT-STR-001,Storage Device,2023-09-09,4,0,1,8,1,3.6,23.9,37.2,90.7,31.9,12.92,105.9,96.7,2,1948.0,218.2,6716,69,93.6,30.55,16.3758,47.93,0,0,0,2.48,2023,9,5,None,None,High,32,0
IT-WRK-004,Workstation,2022-10-20,7,2,1,10,3,3.2,15.3,52.8,64.1,44.4,8.52,151.1,90.3,5,1913.0,217.5,4139,242,77.3,34.05,23.2096,41.19,1,0,0,7.74,2022,10,3,None,None,Medium,105,0
IT-STR-002,Storage Device,2023-03-12,4,0,2,8,2,7.5,30.4,27.0,64.3,32.8,12.59,69.7,100.0,5,1864.0,219.8,557,38,92.5,28.7,17.5966,39.55,0,0,0,2.85,2023,3,6,None,None,Low,179,0
IT-WRK-003,Workstation,2022-10-13,7,2,2,10,0,4.0,44.5,77.1,66.3,33.4,3.85,165.7,72.7,15,2424.0,223.0,842,242,62.3,60.8,13.7789,60.82,1,0,1,9.68,2022,10,3,Memory Failure,RAM,Critical,4,1
IT-FRW-002,Firewall,2022-07-06,0,1,2,2,2,4.8,23.1,53.3,25.8,43.6,4.36,51.1,99.5,1,2265.0,223.9,6594,18,98.5,38.2,19.2494,32.97,0,0,0,0.86,2022,7,2,None,None,Low,81,0
IT-SRV-003,Server,2023-10-19,3,0,2,12,2,2.1,75.4,71.2,52.0,42.2,4.37,277.3,91.9,1,3194.0,218.3,7885,170,87.8,73.3,13.2123,67.12,0,0,0,3.57,2023,10,3,None,None,Low,60,0
IT-SRV-004,Server,2023-07-15,3,0,2,12,2,0.9,39.8,39.3,60.0,45.5,0.1,364.4,94.9,0,2779.0,221.2,8756,80,100.0,39.55,16.3728,45.71,0,0,0,0.72,2023,7,5,None,None,Low,130,0
IT-RTR-003,Router,2022-06-05,2,1,2,1,2,5.3,36.8,22.1,28.8,34.0,3.07,54.6,98.9,1,2611.0,216.4,448,132,94.3,29.45,13.0218,29.99,0,0,0,7.0,2022,6,6,None,None,Low,101,0
IT-RTR-002,Router,2023-02-23,2,1,0,8,2,6.9,35.7,50.5,22.2,35.8,1.34,95.8,96.3,0,2367.0,221.7,5187,50,100.0,43.1,15.1246,36.09,0,0,0,3.45,2023,2,3,None,None,Low,162,0
IT-FRW-001,Firewall,2021-04-18,0,1,2,2,0,2.2,48.4,86.1,28.2,45.7,2.9,75.3,98.5,16,2618.0,218.3,2196,164,66.1,67.25,17.4561,53.65,0,0,1,3.61,2021,4,6,Memory Failure,RAM,Critical,2,1
IT-WRK-003,Workstation,2023-06-10,7,2,0,6,2,7.2,25.9,55.2,36.4,30.5,3.19,94.6,97.7,2,1948.0,219.7,6181,118,94.2,40.55,15.6571,37.84,0,0,0,8.5,2023,6,5,None,None,Low,47,0
IT-PRT-001,Printer,2021-12-03,1,2,2,8,1,6.2,12.7,41.1,100.0,44.3,9.19,60.7,83.6,4,1725.0,225.6,729,280,57.8,26.9,25.6812,47.41,1,0,0,17.36,2021,12,4,None,None,High,120,0
IT-SWT-003,Switch,2022-08-16,5,1,0,1,3,5.9,43.3,53.1,37.2,42.8,1.79,69.6,94.1,2,2384.0,221.4,4110,337,72.3,48.2,17.953,44.41,1,0,0,19.88,2022,8,1,None,None,Medium,43,0
IT-WRK-004,Workstation,2021-06-22,7,2,2,10,3,4.4,15.2,71.9,48.9,37.0,11.8,142.8,84.4,1,2149.0,221.1,5035,259,81.6,43.55,17.2173,42.32,1,0,0,11.4,2021,6,1,None,None,Medium,55,0
IT-WRK-001,Workstation,2022-04-02,7,2,1,6,3,1.5,41.3,64.4,70.7,38.5,9.1,151.9,87.0,3,2302.0,224.3,6019,352,69.3,52.85,16.7246,57.05,1,0,0,5.28,2022,4,5,None,None,Medium,56,0
IT-WRK-003,Workstation,2022-06-15,7,2,0,9,3,2.1,37.4,76.4,47.0,39.1,15.67,190.8,75.3,6,1930.0,218.0,8139,355,64.5,56.9,20.2591,51.98,1,0,0,7.46,2022,6,2,None,None,Medium,77,0
IT-PRT-001,Printer,2022-07-06,1,2,0,8,0,5.0,2.8,19.2,67.2,36.8,12.81,196.2,91.6,2,1494.0,180.0,2746,311,74.9,11.0,24.6319,27.04,1,0,0,15.55,2022,7,2,Power Failure,Power Supply,Critical,3,1
IT-STR-001,Storage Device,2023-02-25,4,0,2,8,3,1.8,29.2,24.5,51.8,43.3,12.39,90.9,89.5,3,1707.0,223.7,8267,310,73.5,26.85,25.3661,34.57,1,0,0,5.58,2023,2,5,None,None,Medium,116,0
IT-WRK-001,Workstation,2021-09-09,7,2,1,6,2,0.9,20.0,19.4,55.5,41.8,8.87,92.0,84.8,3,2187.0,220.0,6555,130,91.5,19.7,19.1129,30.47,0,0,0,1.17,2021,9,3,None,None,Low,91,0
IT-PRT-002,Printer,2021-07-05,1,2,1,8,3,1.0,20.9,31.6,85.2,32.5,10.77,146.0,85.6,1,1556.0,213.6,5658,296,77.8,26.25,20.8869,43.4,1,0,0,2.96,2021,7,0,None,None,Medium,79,0
IT-PRT-001,Printer,2023-05-31,1,2,1,8,0,0.9,21.5,42.6,74.8,40.2,8.43,90.1,89.9,10,1715.0,220.7,856,2,85.0,32.05,23.4402,43.82,0,0,0,0.02,2023,5,2,Hardware Failure,Motherboard,Critical,6,1
IT-RTR-002,Router,2022-04-04,2,1,0,1,3,6.1,37.6,50.3,15.1,34.0,3.35,59.6,99.1,1,2558.0,223.3,4587,342,73.3,43.95,13.2916,34.66,1,0,0,20.86,2022,4,0,None,None,Medium,89,0
IT-SRV-004,Server,2022-11-21,3,0,1,11,3,6.0,54.1,12.0,52.5,49.3,6.18,300.8,93.3,2,3217.0,225.1,1332,312,74.8,33.05,15.3248,40.99,1,0,0,18.72,2022,11,0,None,None,Medium,42,0
IT-FRW-002,Firewall,2023-03-27,0,1,1,0,3,4.6,26.3,30.0,36.3,43.8,3.12,97.9,96.1,1,2634.0,222.2,1536,305,77.0,28.15,16.6287,30.41,1,0,0,14.03,2023,3,0,None,None,Medium,93,0
IT-STR-001,Storage Device,2023-04-16,4,0,1,8,2,3.5,19.9,35.6,61.5,44.1,11.72,90.0,83.4,3,1779.0,223.5,7443,158,88.7,27.75,24.7892,37.09,0,0,0,5.53,2023,4,6,None,None,Low,128,0
IT-SWT-001,Switch,2022-12-16,5,1,0,8,0,5.1,82.6,55.1,48.1,42.6,2.32,81.0,99.9,23,2518.0,225.5,3704,250,43.2,68.85,16.9182,64.0,1,0,1,12.75,2022,12,4,Software Crash,OS/Software,Critical,3,1
IT-WRK-001,Workstation,2023-12-05,7,2,0,10,2,6.9,72.1,44.3,60.8,37.5,7.81,152.6,77.0,1,2148.0,224.9,5967,104,96.0,58.2,17.4581,60.37,0,0,0,7.18,2023,12,1,None,None,Low,96,0
IT-SRV-004,Server,2022-09-02,3,0,1,7,3,7.7,30.7,62.2,43.5,31.1,4.3,480.4,92.9,3,3010.0,222.1,3271,230,81.5,46.45,10.3322,43.99,1,0,0,17.71,2022,9,4,None,None,Medium,61,0
IT-UPS-002,UPS,2021-07-17,6,3,0,8,3,2.2,9.3,23.7,13.3,27.0,0.62,429.5,95.6,2,1892.0,226.9,548,288,77.2,16.5,14.2706,14.82,1,0,0,6.34,2021,7,5,None,None,Medium,156,0
IT-FRW-002,Firewall,2022-03-22,0,1,1,0,3,0.9,35.7,52.5,41.4,39.6,2.71,85.8,96.3,5,2628.0,225.9,8161,268,74.7,44.1,15.0685,42.45,1,0,0,2.41,2022,3,1,None,None,Medium,89,0
IT-RTR-003,Router,2022-06-15,2,1,2,4,0,4.9,14.5,47.8,36.5,46.2,3.64,90.5,34.7,1,2393.0,198.3,6546,62,98.5,31.15,19.3063,31.09,0,0,0,3.04,2022,6,2,UPS Battery Failure,Battery,Critical,2,1
IT-SRV-001,Server,2021-10-26,3,0,2,12,2,5.8,46.6,50.9,33.9,39.9,5.0,380.0,100.0,1,3076.0,223.3,5749,77,98.5,48.75,12.9714,44.08,0,0,0,4.47,2021,10,1,None,None,Low,105,0
IT-SRV-001,Server,2023-01-22,3,0,0,7,3,1.4,47.2,70.6,31.2,41.5,5.36,351.7,98.9,0,2807.0,209.9,3281,272,81.8,58.9,14.7845,49.42,1,0,0,3.81,2023,1,6,None,None,Medium,123,0
IT-UPS-002,UPS,2022-01-23,6,3,0,8,3,3.4,4.0,14.3,21.7,28.6,1.03,541.6,100.0,0,2193.0,221.8,1516,294,79.6,9.15,13.0415,12.4,1,0,0,10.0,2022,1,6,None,None,Medium,133,0
IT-SWT-003,Switch,2021-01-04,5,1,0,8,2,7.1,44.4,46.6,27.0,41.0,3.09,73.1,100.0,1,2377.0,219.2,5911,72,98.5,45.5,17.2486,39.84,0,0,0,5.11,2021,1,0,None,None,Low,77,0
IT-UPS-003,UPS,2023-08-13,6,3,0,8,3,3.5,11.1,25.2,12.2,32.8,1.08,527.8,100.0,1,2077.0,216.8,7974,243,83.2,18.15,15.792,15.66,1,0,0,8.51,2023,8,6,None,None,Medium,128,0
IT-STR-002,Storage Device,2023-06-14,4,0,1,8,3,2.5,18.3,35.9,85.1,35.7,11.41,58.1,93.9,2,2121.0,219.2,2074,299,76.0,27.1,16.8317,43.62,1,0,0,7.48,2023,6,2,None,None,Medium,69,0
IT-SWT-002,Switch,2021-12-13,5,1,0,8,0,3.4,66.1,60.6,34.5,58.7,3.46,117.0,95.2,20,2608.0,216.4,334,306,45.5,63.35,22.5077,54.97,1,0,1,10.4,2021,12,0,Server Crash,CPU/RAM,Critical,1,1
IT-FRW-002,Firewall,2023-02-26,0,1,1,13,2,5.2,40.4,37.0,33.1,34.2,2.54,98.8,97.6,1,2504.0,221.2,7303,64,98.5,38.7,13.6581,37.19,0,0,0,3.33,2023,2,6,None,None,Low,139,0
IT-SRV-005,Server,2021-05-04,3,0,0,11,2,7.1,53.0,54.3,49.2,35.3,6.25,354.5,93.1,3,2763.0,214.5,722,39,95.5,53.65,12.776,52.25,0,0,0,2.77,2021,5,1,None,None,Low,42,0
IT-SRV-002,Server,2023-03-28,3,0,2,11,3,2.9,22.1,64.0,89.5,50.7,5.92,356.3,96.0,3,3236.0,220.8,3804,329,68.9,43.05,15.6675,54.89,1,0,0,9.54,2023,3,1,None,None,Medium,121,0
IT-PRT-002,Printer,2022-07-24,1,2,2,8,2,4.4,23.8,26.1,69.5,31.2,4.27,55.1,91.4,3,1900.0,220.5,376,32,95.5,24.95,16.4211,38.2,0,0,0,1.41,2022,7,6,None,None,Low,115,0
IT-SRV-005,Server,2023-01-04,3,0,2,11,0,3.9,79.0,62.9,64.7,85.9,6.47,253.4,96.0,1,2429.0,228.0,3072,234,54.9,70.95,35.3643,69.88,1,1,0,9.13,2023,1,2,Overheating,Cooling System,Critical,6,1
IT-WRK-001,Workstation,2023-03-14,7,2,1,6,2,3.1,68.5,79.0,58.5,35.2,5.67,155.1,76.8,6,1781.0,228.2,5442,14,91.0,73.75,19.7642,68.65,0,0,0,0.43,2023,3,1,None,None,Low,73,0
IT-STR-001,Storage Device,2023-03-08,4,0,1,8,3,7.6,10.8,40.9,82.7,35.1,5.51,109.8,90.7,1,1726.0,215.7,1982,272,80.3,25.85,20.336,41.4,1,0,0,20.67,2023,3,2,None,None,Medium,110,0
IT-STR-001,Storage Device,2021-01-21,4,0,1,8,0,3.3,25.8,62.0,100.0,35.1,9.74,97.3,100.0,13,1951.0,220.6,4785,89,69.8,43.9,17.9908,58.92,0,0,1,2.94,2021,1,3,Memory Failure,RAM,Critical,2,1
IT-FRW-002,Firewall,2022-02-10,0,1,0,2,2,6.1,40.6,22.6,25.5,43.1,3.93,80.5,97.9,2,2450.0,223.1,8379,8,97.0,31.6,17.5918,30.67,0,0,0,0.49,2022,2,3,None,None,Low,62,0
IT-UPS-003,UPS,2022-09-13,6,3,2,8,3,0.7,3.8,19.1,20.9,26.6,1.05,542.2,87.8,0,1997.0,215.1,2921,275,81.5,11.45,13.32,13.52,1,0,0,1.92,2022,9,1,None,None,Medium,126,0
IT-RTR-002,Router,2021-08-23,2,1,1,4,3,3.8,32.6,37.7,17.5,42.1,4.56,56.5,98.4,1,2674.0,215.8,6858,266,80.9,35.15,15.7442,29.6,1,0,0,10.11,2021,8,0,None,None,Medium,176,0
IT-RTR-003,Router,2022-12-19,2,1,0,1,3,1.3,26.8,45.4,32.4,43.1,1.13,79.5,99.1,1,2404.0,217.7,3833,347,72.8,36.1,17.9285,34.06,1,0,0,4.51,2022,12,0,None,None,Medium,91,0
IT-STR-002,Storage Device,2023-09-09,4,0,2,8,2,0.6,18.9,17.6,67.2,34.5,12.15,88.5,88.3,0,1843.0,218.6,8692,158,93.2,18.25,18.7195,33.0,0,0,0,0.95,2023,9,5,None,None,Low,83,0
IT-SRV-002,Server,2021-08-22,3,0,2,12,2,0.8,53.1,53.0,51.4,37.8,5.95,410.2,96.2,1,2996.0,211.7,5312,5,98.5,53.05,12.6168,52.56,0,0,0,0.04,2021,8,6,None,None,Low,111,0
IT-PRT-002,Printer,2022-02-27,1,2,0,8,2,1.9,18.6,25.9,49.5,35.1,5.67,125.6,95.7,1,1749.0,217.2,3643,29,98.5,22.25,20.0686,30.06,0,0,0,0.55,2022,2,6,None,None,Low,76,0
IT-PRT-001,Printer,2022-01-20,1,2,0,8,3,2.3,19.4,24.2,50.8,28.3,9.45,68.9,98.0,3,1633.0,214.4,7173,187,85.8,21.8,17.3301,30.26,1,0,0,4.3,2022,1,3,None,None,Medium,158,0
IT-RTR-003,Router,2021-11-06,2,1,1,1,0,5.7,73.3,25.1,35.4,80.6,1.61,77.4,99.8,1,1969.0,214.3,8120,346,50.7,49.2,40.9345,47.47,1,1,0,19.72,2021,11,5,Overheating,Cooling System,Critical,3,1
IT-PRT-002,Printer,2022-05-05,1,2,0,8,3,6.1,14.8,43.0,44.6,37.6,12.15,144.4,91.5,3,1911.0,221.0,1450,236,80.9,28.9,19.6756,32.2,1,0,0,14.4,2022,5,3,None,None,Medium,81,0
IT-SRV-005,Server,2021-08-14,3,0,1,5,3,7.6,32.5,78.0,54.8,44.2,3.3,264.1,96.9,0,2956.0,223.2,1251,193,89.7,55.25,14.9526,52.84,1,0,0,14.67,2021,8,5,None,None,Medium,82,0
IT-UPS-001,UPS,2023-07-21,6,3,1,8,2,6.9,3.2,23.7,14.7,24.9,1.03,348.4,94.1,0,2038.0,210.2,5484,166,92.4,13.45,12.2179,12.8,0,0,0,11.45,2023,7,4,None,None,Low,35,0
IT-WRK-001,Workstation,2022-12-02,7,2,1,6,3,5.6,49.7,60.1,68.1,37.7,5.62,121.4,97.2,3,2184.0,222.8,4195,226,81.9,54.9,17.2619,58.34,1,0,0,12.66,2022,12,4,None,None,Medium,137,0
IT-SWT-001,Switch,2021-05-22,5,1,1,1,2,1.0,32.0,54.3,11.9,38.2,1.26,90.9,95.9,0,2571.0,215.1,2408,166,92.4,43.15,14.858,32.66,0,0,0,1.66,2021,5,5,None,None,Low,111,0
IT-FRW-001,Firewall,2022-12-06,0,1,1,2,0,1.1,21.5,45.7,28.8,60.7,0.35,89.8,97.7,16,2575.0,219.7,8579,125,67.9,33.6,23.5728,30.95,0,0,1,1.38,2022,12,1,Hardware Failure,Motherboard,Critical,4,1
IT-UPS-003,UPS,2021-12-03,6,3,0,8,2,7.0,8.4,23.6,23.0,22.6,0.58,602.3,91.2,0,1866.0,223.6,3226,155,93.5,16.0,12.1115,17.34,0,0,0,10.85,2021,12,4,None,None,Low,103,0
IT-SRV-002,Server,2021-07-23,3,0,1,5,2,6.5,42.1,56.0,48.3,48.2,2.81,376.0,93.3,7,3039.0,217.5,5276,9,89.5,49.05,15.8605,48.13,0,0,0,0.58,2021,7,4,None,None,Low,128,0
IT-SRV-001,Server,2022-09-12,3,0,0,11,2,6.2,57.5,44.7,71.1,49.5,6.75,285.5,92.7,3,2908.0,222.8,7628,108,93.7,51.1,17.022,57.74,0,0,0,6.7,2022,9,0,None,None,Low,97,0
IT-SRV-001,Server,2022-01-16,3,0,0,7,3,5.1,61.2,47.9,50.9,44.7,7.94,379.9,93.1,3,2999.0,221.6,6653,201,84.4,54.55,14.905,54.12,1,0,0,10.25,2022,1,6,None,None,Medium,64,0
IT-UPS-003,UPS,2023-09-14,6,3,1,8,2,3.8,16.9,19.4,13.0,28.2,1.34,594.5,81.9,0,2007.0,225.2,7269,88,100.0,18.15,14.0508,16.48,0,0,0,3.34,2023,9,3,None,None,Low,167,0
IT-UPS-001,UPS,2023-08-20,6,3,1,8,0,1.6,8.5,25.3,23.6,34.1,104.15,458.7,95.5,7,1972.0,225.8,5411,123,86.2,16.9,17.2921,18.07,0,0,0,1.97,2023,8,6,Network Outage,Network Interface,Critical,4,1
IT-SRV-002,Server,2022-06-22,3,0,1,7,3,7.8,30.2,75.9,59.3,38.2,4.51,346.0,98.8,1,2653.0,218.1,4371,233,84.2,53.05,14.3988,52.64,1,0,0,18.17,2022,6,2,None,None,Medium,60,0
IT-STR-002,Storage Device,2022-09-06,4,0,1,8,3,4.6,22.3,29.1,74.7,35.9,12.28,99.4,85.4,1,1626.0,217.9,2248,358,71.7,25.7,22.0787,40.06,1,0,0,16.47,2022,9,1,None,None,Medium,42,0
IT-WRK-002,Workstation,2021-12-02,7,2,1,9,3,0.9,36.4,46.0,49.9,39.7,10.44,150.1,85.5,3,2064.0,220.7,242,265,78.0,41.2,19.2345,43.33,1,0,0,2.38,2021,12,3,None,None,Medium,76,0
IT-SWT-001,Switch,2021-07-11,5,1,1,1,3,7.1,31.2,44.9,15.2,46.0,1.07,56.4,100.0,2,2624.0,218.8,5261,285,77.5,38.05,17.5305,30.51,1,0,0,20.24,2021,7,6,None,None,Medium,73,0
IT-RTR-002,Router,2022-08-29,2,1,2,1,2,6.4,39.8,41.5,38.2,33.4,2.4,68.6,98.3,0,2550.0,221.1,1674,135,95.5,40.65,13.098,39.83,0,0,0,8.64,2022,8,0,None,None,Low,145,0
IT-PRT-002,Printer,2021-03-05,1,2,1,8,1,6.5,19.1,32.4,92.0,35.4,7.35,62.4,82.6,1,1828.0,220.8,8724,76,94.3,25.75,19.3654,44.96,0,0,0,4.94,2021,3,4,None,None,High,51,0
