Device_ID,Device_Type,Location,Operating_System,Date,Shift,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,Days_to_Next_Failure,Failure_Component,Failure_Type,Failure,Maintenance_Priority
IT-UPS-003,UPS,Power Room,N/A,2022-09-03,Morning,7.2,7.2,27.6,11.5,35.0,0.85,549.2,100.0,1,1975.0,219.1,5530,250,82.5,66,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 11,2021-06-09,Morning,2.4,83.1,54.8,56.7,37.3,9.82,94.5,89.3,0,2133.0,221.0,4889,243,78.2,80,None,None,0,Medium
IT-PRT-002,Printer,Office,N/A,2022-11-08,Night,7.2,15.2,31.4,100.0,46.3,16.47,85.9,100.0,23,1543.0,222.4,5443,88,55.6,3,Hard Disk,Disk Failure,1,Critical
IT-UPS-001,UPS,Power Room,N/A,2023-02-17,Afternoon,5.2,14.5,19.3,7.8,33.7,0.8,447.0,82.9,1,2179.0,214.1,854,110,96.5,155,None,None,0,Low
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2021-02-13,Afternoon,7.1,38.0,72.7,72.5,33.2,11.56,202.1,85.8,4,2539.0,220.7,1035,346,68.4,85,None,None,0,Medium
IT-WRK-001,Workstation,Office,Windows 10,2023-04-21,Afternoon,1.9,45.8,43.0,63.9,45.7,12.13,174.8,81.2,5,2123.0,213.5,1339,128,88.7,166,None,None,0,Low
IT-RTR-001,Router,Network Room,Cisco IOS,2021-10-15,Night,2.8,42.5,43.7,10.1,42.9,3.64,77.0,97.9,1,2691.0,222.6,5951,357,71.8,46,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2023-09-09,Morning,3.6,23.9,37.2,90.7,31.9,12.92,105.9,96.7,2,1948.0,218.2,6716,69,93.6,32,None,None,0,High
IT-WRK-004,Workstation,Office,Windows 11,2022-10-20,Morning,3.2,15.3,52.8,64.1,44.4,8.52,151.1,90.3,5,1913.0,217.5,4139,242,77.3,105,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2023-03-12,Night,7.5,30.4,27.0,64.3,32.8,12.59,69.7,100.0,5,1864.0,219.8,557,38,92.5,179,None,None,0,Low
IT-WRK-003,Workstation,Office,Windows 11,2022-10-13,Night,4.0,44.5,77.1,66.3,33.4,3.85,165.7,72.7,15,2424.0,223.0,842,242,62.3,4,RAM,Memory Failure,1,Critical
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2022-07-06,Night,4.8,23.1,53.3,25.8,43.6,4.36,51.1,99.5,1,2265.0,223.9,6594,18,98.5,81,None,None,0,Low
IT-SRV-003,Server,Data Center,Windows Server 2022,2023-10-19,Night,2.1,75.4,71.2,52.0,42.2,4.37,277.3,91.9,1,3194.0,218.3,7885,170,87.8,60,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-07-15,Night,0.9,39.8,39.3,60.0,45.5,0.1,364.4,94.9,0,2779.0,221.2,8756,80,100.0,130,None,None,0,Low
IT-RTR-003,Router,Network Room,Cisco IOS,2022-06-05,Night,5.3,36.8,22.1,28.8,34.0,3.07,54.6,98.9,1,2611.0,216.4,448,132,94.3,101,None,None,0,Low
IT-RTR-002,Router,Network Room,N/A,2023-02-23,Afternoon,6.9,35.7,50.5,22.2,35.8,1.34,95.8,96.3,0,2367.0,221.7,5187,50,100.0,162,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2021-04-18,Night,2.2,48.4,86.1,28.2,45.7,2.9,75.3,98.5,16,2618.0,218.3,2196,164,66.1,2,RAM,Memory Failure,1,Critical
IT-WRK-003,Workstation,Office,Ubuntu 20.04,2023-06-10,Afternoon,7.2,25.9,55.2,36.4,30.5,3.19,94.6,97.7,2,1948.0,219.7,6181,118,94.2,47,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2021-12-03,Night,6.2,12.7,41.1,100.0,44.3,9.19,60.7,83.6,4,1725.0,225.6,729,280,57.8,120,None,None,0,High
IT-SWT-003,Switch,Network Room,Cisco IOS,2022-08-16,Afternoon,5.9,43.3,53.1,37.2,42.8,1.79,69.6,94.1,2,2384.0,221.4,4110,337,72.3,43,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 11,2021-06-22,Night,4.4,15.2,71.9,48.9,37.0,11.8,142.8,84.4,1,2149.0,221.1,5035,259,81.6,55,None,None,0,Medium
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2022-04-02,Morning,1.5,41.3,64.4,70.7,38.5,9.1,151.9,87.0,3,2302.0,224.3,6019,352,69.3,56,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 10,2022-06-15,Afternoon,2.1,37.4,76.4,47.0,39.1,15.67,190.8,75.3,6,1930.0,218.0,8139,355,64.5,77,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2022-07-06,Afternoon,5.0,2.8,19.2,67.2,36.8,12.81,196.2,91.6,2,1494.0,176.1,2746,311,74.9,3,Power Supply,Power Failure,1,Critical
IT-STR-001,Storage Device,Data Center,N/A,2023-02-25,Night,1.8,29.2,24.5,51.8,43.3,12.39,90.9,89.5,3,1707.0,223.7,8267,310,73.5,116,None,None,0,Medium
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2021-09-09,Morning,0.9,20.0,19.4,55.5,41.8,8.87,92.0,84.8,3,2187.0,220.0,6555,130,91.5,91,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2021-07-05,Morning,1.0,20.9,31.6,85.2,32.5,10.77,146.0,85.6,1,1556.0,213.6,5658,296,77.8,79,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2023-05-31,Morning,0.9,21.5,42.6,74.8,40.2,8.43,90.1,89.9,10,1715.0,220.7,856,2,85.0,6,Motherboard,Hardware Failure,1,Critical
IT-RTR-002,Router,Network Room,Cisco IOS,2022-04-04,Afternoon,6.1,37.6,50.3,15.1,34.0,3.35,59.6,99.1,1,2558.0,223.3,4587,342,73.3,89,None,None,0,Medium
IT-SRV-004,Server,Data Center,Windows Server 2019,2022-11-21,Morning,6.0,54.1,12.0,52.5,49.3,6.18,300.8,93.3,2,3217.0,225.1,1332,312,74.8,42,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Cisco ASA,2023-03-27,Morning,4.6,26.3,30.0,36.3,43.8,3.12,97.9,96.1,1,2634.0,222.2,1536,305,77.0,93,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2023-04-16,Morning,3.5,19.9,35.6,61.5,44.1,11.72,90.0,83.4,3,1779.0,223.5,7443,158,88.7,128,None,None,0,Low
IT-SWT-001,Switch,Network Room,N/A,2022-12-16,Afternoon,5.1,82.6,55.1,48.1,42.6,2.32,81.0,99.9,23,2518.0,225.5,3704,250,43.2,3,OS/Software,Software Crash,1,Critical
IT-WRK-001,Workstation,Office,Windows 11,2023-12-05,Afternoon,6.9,72.1,44.3,60.8,37.5,7.81,152.6,77.0,1,2148.0,224.9,5967,104,96.0,96,None,None,0,Low
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2022-09-02,Morning,7.7,30.7,62.2,43.5,31.1,4.3,480.4,92.9,3,3010.0,222.1,3271,230,81.5,61,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2021-07-17,Afternoon,2.2,9.3,23.7,13.3,27.0,0.62,429.5,95.6,2,1892.0,226.9,548,288,77.2,156,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Cisco ASA,2022-03-22,Morning,0.9,35.7,52.5,41.4,39.6,2.71,85.8,96.3,5,2628.0,225.9,8161,268,74.7,89,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2022-06-15,Night,4.9,14.5,47.8,36.5,46.2,3.64,90.5,34.7,1,2393.0,198.3,6546,62,98.5,2,Battery,UPS Battery Failure,1,Critical
IT-SRV-001,Server,Data Center,Windows Server 2022,2021-10-26,Night,5.8,46.6,50.9,33.9,39.9,5.0,380.0,100.0,1,3076.0,223.3,5749,77,98.5,105,None,None,0,Low
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2023-01-22,Afternoon,1.4,47.2,70.6,31.2,41.5,5.36,351.7,98.9,0,2807.0,209.9,3281,272,81.8,123,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2022-01-23,Afternoon,3.4,4.0,14.3,21.7,28.6,1.03,541.6,100.0,0,2193.0,221.8,1516,294,79.6,133,None,None,0,Medium
IT-SWT-003,Switch,Network Room,N/A,2021-01-04,Afternoon,7.1,44.4,46.6,27.0,41.0,3.09,73.1,100.0,1,2377.0,219.2,5911,72,98.5,77,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2023-08-13,Afternoon,3.5,11.1,25.2,12.2,32.8,1.08,527.8,100.0,1,2077.0,216.8,7974,243,83.2,128,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2023-06-14,Morning,2.5,18.3,35.9,85.1,35.7,11.41,58.1,93.9,2,2121.0,219.2,2074,299,76.0,69,None,None,0,Medium
IT-SWT-002,Switch,Network Room,N/A,2021-12-13,Afternoon,3.4,66.1,60.6,34.5,58.7,3.46,117.0,95.2,20,2608.0,216.4,334,306,45.5,1,CPU/RAM,Server Crash,1,Critical
IT-FRW-002,Firewall,Network Room,pfSense,2023-02-26,Morning,5.2,40.4,37.0,33.1,34.2,2.54,98.8,97.6,1,2504.0,221.2,7303,64,98.5,139,None,None,0,Low
IT-SRV-005,Server,Data Center,Windows Server 2019,2021-05-04,Afternoon,7.1,53.0,54.3,49.2,35.3,6.25,354.5,93.1,3,2763.0,214.5,722,39,95.5,42,None,None,0,Low
IT-SRV-002,Server,Data Center,Windows Server 2019,2023-03-28,Night,2.9,22.1,64.0,89.5,50.7,5.92,356.3,96.0,3,3236.0,220.8,3804,329,68.9,121,None,None,0,Medium
IT-PRT-002,Printer,Office,N/A,2022-07-24,Night,4.4,23.8,26.1,69.5,31.2,2.79,55.1,91.4,3,1900.0,220.5,376,32,95.5,115,None,None,0,Low
IT-SRV-005,Server,Data Center,Windows Server 2019,2023-01-04,Night,3.9,79.0,62.9,64.7,85.9,6.47,253.4,96.0,1,2429.0,228.0,3072,234,54.9,6,Cooling System,Overheating,1,Critical
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2023-03-14,Morning,3.1,68.5,79.0,58.5,35.2,5.67,155.1,76.8,6,1781.0,228.2,5442,14,91.0,73,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2023-03-08,Morning,7.6,10.8,40.9,82.7,35.1,5.51,109.8,90.7,1,1726.0,215.7,1982,272,80.3,110,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2021-01-21,Morning,3.3,25.8,62.0,100.0,35.1,9.74,97.3,100.0,13,1951.0,220.6,4785,89,69.8,2,RAM,Memory Failure,1,Critical
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2022-02-10,Afternoon,6.1,40.6,22.6,25.5,43.1,3.93,80.5,97.9,2,2450.0,223.1,8379,8,97.0,62,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2022-09-13,Night,0.7,3.8,19.1,20.9,26.6,1.05,542.2,87.8,0,1997.0,215.1,2921,275,81.5,126,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2021-08-23,Morning,3.8,32.6,37.7,17.5,42.1,4.56,56.5,98.4,1,2674.0,215.8,6858,266,80.9,176,None,None,0,Medium
IT-RTR-003,Router,Network Room,Cisco IOS,2022-12-19,Afternoon,1.3,26.8,45.4,32.4,43.1,1.13,79.5,99.1,1,2404.0,217.7,3833,347,72.8,91,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2023-09-09,Night,0.6,18.9,17.6,67.2,34.5,12.15,88.5,88.3,0,1843.0,218.6,8692,158,93.2,83,None,None,0,Low
IT-SRV-002,Server,Data Center,Windows Server 2022,2021-08-22,Night,0.8,53.1,53.0,51.4,37.8,5.95,410.2,96.2,1,2996.0,211.7,5312,5,98.5,111,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2022-02-27,Afternoon,1.9,18.6,25.9,49.5,35.1,5.67,125.6,95.7,1,1749.0,217.2,3643,29,98.5,76,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-01-20,Afternoon,2.3,19.4,24.2,50.8,28.3,9.45,68.9,98.0,3,1633.0,214.4,7173,187,85.8,158,None,None,0,Medium
IT-RTR-003,Router,Network Room,Cisco IOS,2021-11-06,Morning,5.7,73.3,25.1,35.4,80.6,1.61,77.4,99.8,1,1969.0,214.3,8120,346,50.7,3,Cooling System,Overheating,1,Critical
IT-PRT-002,Printer,Office,N/A,2022-05-05,Afternoon,6.1,14.8,43.0,44.6,37.6,12.15,144.4,91.5,3,1911.0,221.0,1450,236,80.9,81,None,None,0,Medium
IT-SRV-005,Server,Data Center,Red Hat Linux,2021-08-14,Morning,7.6,32.5,78.0,54.8,44.2,3.3,264.1,96.9,0,2956.0,223.2,1251,193,89.7,82,None,None,0,Medium
IT-UPS-001,UPS,Power Room,N/A,2023-07-21,Morning,6.9,3.2,23.7,14.7,24.9,1.03,348.4,94.1,0,2038.0,210.2,5484,166,92.4,35,None,None,0,Low
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2022-12-02,Morning,5.6,49.7,60.1,68.1,37.7,5.62,121.4,97.2,3,2184.0,222.8,4195,226,81.9,137,None,None,0,Medium
IT-SWT-001,Switch,Network Room,Cisco IOS,2021-05-22,Morning,1.0,32.0,54.3,11.9,38.2,1.26,90.9,95.9,0,2571.0,215.1,2408,166,92.4,111,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2022-12-06,Morning,1.1,21.5,45.7,28.8,60.7,0.35,89.8,97.7,16,2575.0,219.7,8579,125,67.9,4,Motherboard,Hardware Failure,1,Critical
IT-UPS-003,UPS,Power Room,N/A,2021-12-03,Afternoon,7.0,8.4,23.6,23.0,22.6,0.58,602.3,91.2,0,1866.0,223.6,3226,155,93.5,103,None,None,0,Low
IT-SRV-002,Server,Data Center,Red Hat Linux,2021-07-23,Morning,6.5,42.1,56.0,48.3,48.2,2.81,376.0,93.3,7,3039.0,217.5,5276,9,89.5,128,None,None,0,Low
IT-SRV-001,Server,Data Center,Windows Server 2019,2022-09-12,Afternoon,6.2,57.5,44.7,71.1,49.5,6.75,285.5,92.7,3,2908.0,222.8,7628,108,93.7,97,None,None,0,Low
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2022-01-16,Afternoon,5.1,61.2,47.9,50.9,44.7,7.94,379.9,93.1,3,2999.0,221.6,6653,201,84.4,64,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2023-09-14,Morning,3.8,16.9,19.4,13.0,28.2,1.34,594.5,81.9,0,2007.0,225.2,7269,88,100.0,167,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2023-08-20,Morning,1.6,8.5,25.3,23.6,34.1,104.15,458.7,95.5,7,1972.0,225.8,5411,123,86.2,4,Network Interface,Network Outage,1,Critical
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2022-06-22,Morning,7.8,30.2,75.9,59.3,38.2,4.51,346.0,98.8,1,2653.0,218.1,4371,233,84.2,60,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2022-09-06,Morning,4.6,22.3,29.1,74.7,35.9,12.28,99.4,85.4,1,1626.0,217.9,2248,358,71.7,42,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2021-12-02,Morning,0.9,36.4,46.0,49.9,39.7,10.44,150.1,85.5,3,2064.0,220.7,242,265,78.0,76,None,None,0,Medium
IT-SWT-001,Switch,Network Room,Cisco IOS,2021-07-11,Morning,7.1,31.2,44.9,15.2,46.0,1.07,56.4,100.0,2,2624.0,218.8,5261,285,77.5,73,None,None,0,Medium
IT-RTR-002,Router,Network Room,Cisco IOS,2022-08-29,Night,6.4,39.8,41.5,38.2,33.4,2.4,68.6,98.3,0,2550.0,221.1,1674,135,95.5,145,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2021-03-05,Morning,6.5,19.1,32.4,92.0,35.4,7.35,62.4,82.6,1,1828.0,220.8,8724,76,94.3,51,None,None,0,High
IT-PRT-001,Printer,Office,N/A,2021-04-02,Night,1.2,18.5,41.0,36.7,42.6,14.83,94.7,87.4,2,1888.0,220.0,575,275,78.5,59,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2021-02-21,Afternoon,2.7,9.9,14.9,15.3,28.1,1.37,518.5,94.2,0,1988.0,223.5,906,237,85.3,56,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2022-05-01,Night,6.8,24.0,81.2,56.8,33.3,7.24,129.4,94.2,4,2418.0,225.0,3179,79,93.5,169,None,None,0,Low
IT-SWT-002,Switch,Network Room,Cisco IOS,2023-12-02,Morning,7.7,47.8,35.9,31.0,34.7,2.29,78.4,96.4,2,2563.0,219.4,8014,318,74.2,150,None,None,0,Medium
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2021-09-04,Night,4.7,34.7,100.0,57.3,52.8,4.87,326.4,89.0,1,3214.0,221.6,3321,177,77.7,136,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-01-21,Morning,4.4,5.1,36.3,55.1,32.6,9.04,118.4,97.2,1,1679.0,220.6,6170,47,98.5,115,None,None,0,Low
IT-RTR-001,Router,Network Room,N/A,2023-12-08,Afternoon,4.5,32.0,37.3,31.7,46.2,2.84,76.9,99.8,0,2588.0,221.6,5013,336,75.4,178,None,None,0,Medium
IT-SRV-001,Server,Data Center,Windows Server 2019,2021-11-17,Morning,5.4,57.7,73.5,69.4,45.0,6.65,347.8,93.8,1,3112.0,218.1,5747,121,95.4,173,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2021-07-26,Night,3.5,11.9,21.0,56.2,37.8,7.97,58.1,84.6,2,1748.0,223.5,7899,148,91.2,159,None,None,0,Low
IT-SWT-002,Switch,Network Room,HP ProCurve,2023-10-11,Afternoon,7.9,33.7,44.9,30.6,41.3,2.57,88.5,98.5,1,2500.0,219.4,5665,347,72.8,95,None,None,0,Medium
IT-RTR-003,Router,Network Room,N/A,2022-06-04,Night,3.7,47.4,39.9,21.1,35.8,3.58,66.1,97.4,0,2469.0,220.4,8129,140,95.0,132,None,None,0,Low
IT-WRK-001,Workstation,Office,Windows 11,2021-01-18,Morning,2.2,41.2,80.1,82.1,44.3,6.89,115.0,84.4,3,2178.0,219.5,3917,350,69.5,154,None,None,0,Medium
IT-SWT-001,Switch,Network Room,HP ProCurve,2023-01-22,Afternoon,7.7,45.7,11.3,51.8,50.0,4.58,101.3,97.6,2,2502.0,222.6,4305,365,69.5,121,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2021-10-25,Night,4.6,30.5,32.6,15.9,34.3,1.86,89.8,97.7,0,2411.0,223.1,8644,354,73.6,69,None,None,0,Medium
IT-SRV-004,Server,Data Center,Red Hat Linux,2021-12-21,Night,2.7,56.0,38.2,61.8,47.8,2.55,320.8,100.0,4,3224.0,225.9,1099,211,81.9,133,None,None,0,Medium
IT-PRT-002,Printer,Office,N/A,2023-06-16,Night,1.4,17.9,9.2,67.5,34.2,19.22,73.0,75.7,3,1855.0,222.0,2966,139,90.6,47,None,None,0,Low
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2022-11-01,Afternoon,2.3,69.3,65.2,58.8,34.2,3.77,411.7,96.7,1,2919.0,220.9,3561,75,98.5,135,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2022-12-12,Afternoon,7.7,8.9,38.6,89.3,41.1,9.56,113.0,95.4,3,2041.0,186.9,8624,96,92.3,6,Power Supply,Power Failure,1,Critical
IT-SWT-003,Switch,Network Room,HP ProCurve,2022-04-06,Morning,2.9,25.7,33.5,43.8,36.9,2.3,80.4,99.1,1,2221.0,220.6,405,151,92.4,75,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2023-01-27,Morning,4.2,35.9,17.2,85.6,38.2,84.1,119.1,87.9,10,1654.0,219.0,3095,285,65.2,6,Network Interface,Network Outage,1,Critical
IT-WRK-002,Workstation,Office,Windows 11,2021-06-07,Morning,4.4,17.7,69.2,73.8,36.9,8.54,151.1,100.0,2,2491.0,221.2,4417,270,79.0,102,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 11,2023-12-26,Night,3.8,36.0,40.5,85.1,34.4,9.98,195.0,23.3,5,2297.0,201.1,7070,103,91.1,1,Battery,UPS Battery Failure,1,Critical
IT-SWT-002,Switch,Network Room,N/A,2023-08-29,Night,5.8,47.4,37.4,40.1,33.1,2.25,90.6,98.2,0,2565.0,217.9,4896,120,97.0,165,None,None,0,Low
IT-SWT-003,Switch,Network Room,Cisco IOS,2021-03-14,Afternoon,1.3,42.0,43.4,42.1,37.0,4.32,85.1,96.4,1,2539.0,225.3,1823,322,75.3,71,None,None,0,Medium
IT-SRV-004,Server,Data Center,Red Hat Linux,2022-02-27,Afternoon,5.7,37.0,66.9,47.1,49.8,2.65,345.4,100.0,2,3259.0,221.2,4333,325,73.5,39,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2021-07-08,Morning,1.4,43.4,40.0,53.7,33.3,10.02,158.2,97.6,3,2510.0,220.2,3557,66,95.5,97,None,None,0,Low
IT-SWT-002,Switch,Network Room,HP ProCurve,2022-11-01,Morning,4.7,26.5,18.6,29.3,37.5,3.28,67.0,96.8,3,2573.0,213.9,5475,233,81.2,69,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,Cisco ASA,2021-11-02,Night,7.0,27.6,33.7,22.3,37.9,2.8,52.8,95.3,2,2329.0,214.9,4526,291,76.9,141,None,None,0,Medium
IT-SRV-003,Server,Data Center,Windows Server 2019,2023-09-27,Night,5.6,55.3,78.2,61.9,26.9,5.46,337.0,95.8,3,2967.0,215.2,3980,252,79.3,105,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 10,2022-08-24,Night,5.1,29.9,62.1,70.1,36.6,11.45,227.0,60.3,2,2279.0,226.1,6868,24,97.0,156,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2021-03-01,Night,0.9,7.4,28.1,63.4,35.5,14.33,94.2,81.8,1,1847.0,221.8,229,12,98.5,56,None,None,0,Low
IT-RTR-002,Router,Network Room,Juniper JunOS,2023-04-23,Night,5.4,64.5,60.3,21.1,34.1,3.09,86.6,98.9,41,2569.0,219.0,1214,33,38.5,7,OS/Software,Software Crash,1,Critical
IT-SWT-002,Switch,Network Room,N/A,2022-11-14,Afternoon,2.4,26.6,43.8,16.3,43.9,3.6,89.4,98.6,2,2637.0,229.8,6935,227,83.3,109,None,None,0,Medium
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2021-04-18,Night,5.6,50.4,36.5,51.9,44.9,4.24,324.0,95.1,4,2855.0,218.1,1567,362,66.8,149,None,None,0,Medium
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2021-10-03,Morning,0.6,31.3,67.9,75.5,31.5,9.62,160.9,86.2,3,2210.0,217.9,1274,115,93.0,137,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2022-11-05,Afternoon,4.1,42.2,29.1,65.5,28.1,14.17,114.6,100.0,3,1576.0,222.0,2329,6,95.5,67,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2021-06-03,Night,5.3,12.2,16.8,14.9,36.8,0.66,463.6,92.6,0,2054.0,232.0,4799,184,90.6,165,None,None,0,Medium
IT-RTR-002,Router,Network Room,Cisco IOS,2023-07-12,Night,7.3,33.8,49.6,39.7,35.7,3.55,90.4,96.0,1,2603.0,227.5,4968,96,97.9,48,None,None,0,Low
IT-SRV-005,Server,Data Center,Red Hat Linux,2022-01-07,Morning,0.9,65.7,62.1,66.1,45.4,8.17,433.1,88.3,5,2940.0,215.6,1397,150,86.5,131,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2019,2022-04-22,Night,5.7,23.2,59.1,45.9,42.2,6.99,257.5,96.0,0,2875.0,222.9,6413,310,78.0,121,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2021-08-30,Night,5.6,28.8,56.2,14.3,39.0,3.15,73.3,96.9,0,2072.0,217.7,4971,365,72.5,74,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2021-11-25,Night,5.8,7.1,22.9,17.3,34.5,1.77,517.5,89.9,0,1902.0,196.6,924,330,76.0,82,None,None,0,Medium
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2021-03-24,Afternoon,2.2,67.5,78.7,70.0,82.6,8.37,379.2,94.1,1,2041.0,225.5,4245,26,76.4,7,Cooling System,Overheating,1,Critical
IT-RTR-001,Router,Network Room,Cisco IOS,2021-02-05,Afternoon,1.0,34.0,31.5,2.9,37.7,2.56,101.5,97.2,2,2494.0,218.6,6102,294,76.6,32,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,pfSense,2021-03-23,Night,3.5,48.5,49.7,46.5,40.6,2.07,193.2,97.9,0,2445.0,182.5,4383,119,97.1,0,Power Supply,Power Failure,1,Critical
IT-SRV-003,Server,Data Center,Red Hat Linux,2023-08-01,Afternoon,2.3,44.4,83.8,36.8,51.8,7.75,286.0,98.5,1,3043.0,213.3,3398,350,71.0,146,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2021-04-26,Night,6.2,42.3,50.2,82.7,44.6,3.98,175.1,75.8,3,2188.0,217.4,2958,318,72.7,119,None,None,0,Medium
IT-SRV-003,Server,Data Center,Red Hat Linux,2022-06-15,Night,5.1,38.8,39.5,77.2,44.3,4.74,363.0,92.0,3,2849.0,222.3,2994,326,71.9,122,None,None,0,Medium
IT-RTR-002,Router,Network Room,N/A,2022-08-20,Morning,7.9,34.6,40.2,36.4,48.1,3.37,78.7,94.8,1,2486.0,221.1,3958,238,83.7,173,None,None,0,Medium
IT-WRK-001,Workstation,Office,Windows 10,2021-01-15,Morning,7.5,74.0,46.8,54.8,45.4,5.03,186.7,88.8,3,2064.0,223.7,2717,141,88.4,145,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2021-05-14,Afternoon,1.6,12.7,28.1,60.8,40.0,6.7,126.6,91.2,1,1989.0,227.9,2966,326,74.9,163,None,None,0,Medium
IT-WRK-001,Workstation,Office,Windows 10,2021-11-02,Afternoon,3.8,53.0,86.4,43.5,25.4,12.86,145.9,87.0,2,2396.0,218.0,5059,22,94.5,179,None,None,0,Low
IT-FRW-002,Firewall,Network Room,pfSense,2021-04-16,Afternoon,5.6,42.0,36.6,22.3,37.7,4.03,75.8,98.2,1,2419.0,222.8,6935,259,81.6,113,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2021-05-22,Afternoon,4.1,8.3,24.0,17.0,23.9,0.92,576.0,95.3,2,1853.0,231.7,3183,44,97.0,113,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2023-08-30,Morning,5.4,6.6,27.4,18.8,26.4,1.38,497.7,83.0,2,1932.0,217.5,7739,66,97.0,87,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2021-12-31,Morning,4.0,14.2,21.5,10.7,28.1,0.36,563.7,100.0,2,2000.0,221.5,3286,1,97.0,44,None,None,0,Low
IT-RTR-002,Router,Network Room,Cisco IOS,2022-07-04,Night,7.9,25.8,21.6,32.0,40.8,4.0,88.8,98.2,0,2872.0,220.5,1138,88,100.0,127,None,None,0,Low
